ID	Transcription
281474976719091	हमके एके छोट केला दऽ ।
281474976725986	ओकरा जाय दऽ ।
281474976726194	हमार बहीन हमार भरोसा ना कईलस ।
281474976719044	अगर पानी बर्सी तऽ हम चिकन बनाइब ।
281474976717602	हम चाहत बानि तू एगो अच्छा इन्सान बन ।
281474976723285	हो सकेला तऽ हम आईब ।
281474976718948	हम रोज मैदाने जाइला ।
281474976718125	बुन्नी पड़त हऽ ।
281474976716937	ऊ हंसत हंसत पागल हो गईल ।
281474976718102	हमान कहिंयो जा सकिला ।
281474976726088	तनिक चाय वाय लेलीं ।
281474976725894	उ आइल बइठल खइलस अउरी चल हगइल ।
281474976719102	टिटु खाना बनावत रहल ।
281474976718930	हम खाली भात खाइला ।
281474976726201	तू उनके रोज बच्चा दऽ ।
281474976726054	हम आज रात के शहर जाय के चाहतनि ।
281474976726205	केंवाड़ी खोलऽ खोलऽ ।
281474976718353	माई आया से बच्चा के खाना खेवइनी ।
281474976717123	भगवान तोहार भला करे ।
281474976716984	ऊ स्कूल गईल कांहे छोड़ दीहलस ।
281474976718363	पिता जी अपने लइकन बदे खिलौना खरिदनऽ ।
281474976723539	अपन खाना खईला की बाद ऊ सुते चल गईल ।
281474976723464	राधा ओके प्यार करेली ।
281474976723382	राधा ओतने अच्छा हंई जेतना कि रूबी ।
281474976723223	तोहके अब हीलेके ना चांही ।
281474976717380	हम चावल और सबजी खात बानी ।
281474976716975	हमार कपार दूखाता ।
281474976726237	मेज पर दू गो किताब बाटे ।
281474976717436	उ के हऽ ।
281474976716930	हर आदमी के दस रुपीया दऽ ।
281474976726304	हम कत्ही जा सकेनी ।
281474976718929	उ धड़ाम से गिर गयल ।
281474976717495	खइला के बाद सुतिहे ।
281474976717431	हमनि से बिना पुछले घुसिहे मत ।
281474976718754	किसान कुदाल उदार लेके खेते जालन ।
281474976725090	रमेश दौड़ऽ ।
281474976723199	ऊ दिल्ली अकेले जा सकेली ।
281474976717501	हम बस से जाइम ।
281474976717569	हम आज ना खेलनी ।
281474976717601	अब हम मैदान जात बानि ।
281474976723275	ओके खेले दऽ ।
281474976717570	अगर हम आपइती ।
281474976717294	हम रोजे मैदाने जाईला ।
281474976726111	का तू घर जइबऽ ।
281474976717428	हम दुनो एक दुसरा से मिलनि जा ।
281474976718976	नीचे लिखल उद्धारण का प्रारूप बतावऽ ।
281474976722094	जाईं रउआ के जाईं यहां से ।
281474976723394	हम दुनों जाना एक दूसरा से मिलली ।
281474976723447	सब लोगन पास ना भईलन ।
281474976719136	हम नइया से आइल हइ ।
281474976717034	राजू घर छोड़ दीहलस ।
281474976717404	उ रोजे उस्कुल जायला ।
281474976718174	हम दुनो एक दुसरे से मिलनि ।
281474976717196	हम बस से आईब ।
281474976725096	ऊ घर से बाहर गईली हऽ ।
281474976725793	उ जंगल मे बाटे ।
281474976723520	एईजा धूम्र पान कईल मना हऽ ।
281474976716940	हम भर दिन से चलत चलत थाक गईल बानी ।
281474976717015	हमार दादी मां बहुत सारा बिस्कुट दिहली ।
281474976717176	तू रोज चावल खालऽ ।
281474976719016	राधा के केतना पइसा मिलल ।
281474976726079	गांव के ई सबसे पुरान गाछ हटे ।
281474976725927	हम ओकरा के एगो किताब देतनी ।
281474976725908	हमरा कपार मे दरद बाटे ।
281474976717412	उ बिना कोइ के बतइले चल गइल ।
281474976718234	उ फुटबाल हर रोज खेलेला ।
281474976722091	कल उ लोग चोर के पकड़ लेल रहलन ।
281474976718249	कल सबेरे उ जंगल जात होइहऽ ।
281474976718914	का तू ओके देखले हउअऽ नाही ।
281474976718776	गांवे के ई सबसे पुराना पेड़ बा ।
281474976725995	उ घुटे घुटे पानी पी गइल ।
281474976717448	दफा होजो ।
281474976725828	हम इ ना कहनि कि उ खराब नइखे ।
281474976726279	ऊ वन में बाड़न ।
281474976723404	कलकत्ता में देश के सबसे अच्छा मिठाई मिलेला ।
281474976723511	ऊ घर में रहलन ।
281474976718088	तू अबहीं चावल खात हुअऽ ।
281474976717089	पतई पेड़ से नीचे गिरऽता ।
281474976726298	गांव में सबसे पुरान पेड़ हऽ ।
281474976718771	इहां बोटा हऽ ।
281474976725098	ऊ चल दिहले होईहन ।
281474976726478	हमरा आस पड़ोस में सब बहुत बढ़िया हऽ ।
281474976726282	केहू आपन बड़ाई ना करेला ।
281474976718333	हम कल दार्जलिंग जाईब ।
281474976723324	फुलवा सुंदर बा बा न ।
281474976718910	हमके एक दर्जन केला दऽ ।
281474976717207	हम रात के चावल खाईब ।
281474976726273	एईजा बहुत लोग बटोराईल बा ।
281474976716967	ओकरा के खेले द ।
281474976719115	हमने एकठे मेला मे जात हई ।
281474976718215	उ कमरा के साफ कइनऽ ।
281474976718852	ओके जाय दऽ ।
281474976718279	हम ओके किताब देत हईं ।
281474976726124	जा और देखऽ ।
281474976718120	उ ओके किताब देवेला ।
281474976725835	छत से हर हर पानी गिरत रहे ।
281474976726038	हम ओकर मूड़ी खच से काट देनी ।
281474976726330	ऊ काल्हु कलकत्ता जईहें ।
281474976725771	हमर दादी माई हमरा के ढेर खानी बिस्कुट देहलि ।
281474976722106	हमरआ से बिना पूछे परवेस मत करिहऽ ।
281474976723421	कृपा करके दरवाजा खोलीं ।
281474976725939	काल ए बेरा ले उ कलकत्ता पहुच चुकल होखिहन ।
281474976718806	उ शायद हि काल आवऽ ।
281474976726452	तू हमारा संगे वऽ तरऽ न ।
281474976725830	निमन बरखा होई तऽ निमन खेतियो होई ।
281474976726345	हमरा दोस्त के बहीन बेमार बीया ।
281474976723331	ओके बार-बार भूत लऊकल ।
281474976717612	उ रोजे स्कूल जायला ।
281474976718886	उ काल कलकत्ता जात हऽ ।
281474976717029	हमरा के जाएदऽ ।
281474976723381	हम ओके घर के बाहर ले जाईल चाहतनी सोमार के ।
281474976718036	उ हसत हसत पागल होगइल ।
281474976717083	कुछ लईका कक्षा में ना अईनऽ सऽ ।
281474976726018	हम रोजिना भात खानी ।
281474976719132	हम जाइबला जब माई आजाई ।
281474976718099	तू ओके किताब देत हउअ ।
281474976719051	का तू अपन काम ना कइले हउअ ।
281474976717023	का तू घरे जईबऽ ।
281474976718374	उ स्कूल जाय काहे छोर देयलस ।
281474976723225	तू अब्बे चावल खा तरऽ ।
281474976718080	पिछले हफ्ता उ दिल्ली जा चुकल रहनऽ ।
281474976726189	ई रोज बजार जालन ।
281474976725029	ईहां धूम्रपान कईल मना बा ।
281474976718282	उ चाय बनावत हईं ।
281474976717025	यदी अच्छा बारीश होई त अच्छा खेती होई ।
281474976718825	उ हमनि का मुखिया हयन ।
281474976723262	लईका स्कूले जा तरन ।
281474976719087	तू राती मे भात खइबऽ ।
281474976725122	डाकू ने घर के जला दिहलन सऽ ।
281474976726116	कुलयोग लिंग औरी इज्जत ला जोन शब्द के कहल जाला ओकर जांच करऽ ।
281474976723362	का हम तोहके काल बोला सकीला ।
281474976723415	हम ओके रोज किताब देलीं ।
281474976716929	कुक्कुरा लईका के रोआ दिहलस ।
281474976719066	मजूर के घर बनावे बदे पचास पथ्थर का जरुरत हऽ ।
281474976725091	हमके चावल ओवल दऽ ।
281474976725951	भाग जा इहां से ।
281474976723216	हम उंहा ना जा सकींला ।
281474976718105	ना हम नाही तू ए परसानी के हल कर सकिला जा ।
281474976717357	तू भाड़ मे जो ।
281474976723292	ऊ कलकत्ता से अईहन ।
281474976723515	कुक्कुरा लईकवा के रोवा दीहलस ।
281474976725964	महतो राधा से लम्हर बाटे ।
281474976725842	तोहार कौन घर हऽ ।
281474976726099	हम चाहतनि कि उ रोजिना खेत जाई ।
281474976718876	मेजी पे दस ठे किताब हऽ ।
281474976725942	राधा उतनाहि निमन हइ जेतना के रुबी ।
281474976717193	ऊ हमसे प्यार करेला ।
281474976725877	उ छेका तूर देहलस ।
281474976718965	उ सच नहि बोलत हौ हऽ नऽ ।
281474976718319	हम हर दिन चलत चलत थक गयल हई ।
281474976718182	राधा उतने अच्छा हईं जेतना कि रूबी ।
281474976723358	ऊ लोगन के रस्सी से बांध द ।
281474976725024	ऊ उछल उछल के अपने घर पहुंच गईल ।
281474976717593	काल ई समय तक उ कलकत्ता पहुंच चुकल होई ।
281474976718201	उ एगो अध्यापिका हइन ।
281474976726385	अगर बुनी पड़ी तऽ हम चिकन बनाईब ।
281474976718997	हम ओके भाइ के देखली ।
281474976725804	उ हमरा से प्रेम करेलि ।
281474976717470	कीवाड़ के सिकड़ी टूटल बा ।
281474976719019	उ उछरत उछरत अपने घरे पहुंच गइल ।
281474976725875	उ घरे से बाहर गइल बड़ी ।
281474976726221	तू बस नमर 65 से जा सकऽ तरऽ कसबा ।
281474976717310	उ सादी खातिर एगो लड़कि के देखलस ।
281474976718961	राजू घर छोर देलेस ।
281474976717494	हम ओकरा किताब देत बानी ।
281474976717173	तू सुबह चावल खईले रहलऽ ।
281474976726261	ऊ अबे स्कूल जा तरी ।
281474976723354	यदी बढ़िया बरखा होई तऽ बढ़िया खेती होई ।
281474976718209	उ हमके फोन कइनऽ ।
281474976726365	एईजा नशा पताई बंदा बा ।
281474976726078	उ घर बड़ बा ।
281474976717014	ऊ ओकरा के किताब देत रहे ।
281474976718173	उ एकठे अदमी के देखनी ।
281474976717546	कीवाड़ खुद्दे खुल गइल ।
281474976718284	उ अंग्रेजी बोलेनऽ ।
281474976718365	भूक से हमार अतरी ककुरा रहल हऽ ।
281474976718060	हम ओसे कांच तोड़ वइली ।
281474976718359	हमके पता ना हऽ ।
281474976716958	हम लईकी से कमरा साफ करे खाती बोलनी ।
281474976726443	हमके नईखे लागत की ऊ अईहंऽ ।
281474976726398	तू पढ़बऽ ना त फेल हो जईबऽ हो ।
281474976717138	उन लोगन के रस्सी से बांध दिहनी ।
281474976726001	भगवान तोहर भला करिहन ।
281474976726440	खराब दिन के भईला से हमनी के गांवे ना गईनी जा ।
281474976718829	उ घरवा मे होई ।
281474976726349	राधा अपना खाती एगो साड़ी खरीदले बाड़ी ।
281474976723295	राधा गांव में कहीं नईखी ।
281474976723401	भूख से हमार अंतड़ी करकुड़ा ता ।
281474976717200	हम ओकरा से कांच तोड़ौनी ।
281474976717321	रूबी सबसे तेज दावक हीयऽ ।
281474976718214	हमन एक्ठे मेला मे जात हइजा ।
281474976725912	उ गेंदा के मरलस ।
281474976723479	ऊ काल नगर गईलन ।
281474976718819	उ कपड़ा कऽ चरत रहलिन ।
281474976718932	उ देखलेस के ओनानू पथ्री से खेलत रहलन ।
281474976718907	हम अब ओसे नाही मिलिला ।
281474976726404	हरिश घर से चल गईलऽ ।
281474976717116	ऊ बहुत मधुरमय गावे ले ।
281474976716916	हम खुद के अपना शीशा में देखनी ।
281474976723284	ऊ बहुत मीठा गावेली ।
281474976717629	माई आया से बच्चा के खाना खिलवइलस ।
281474976718023	उ घर मे होई ।
281474976718110	हम कल स्कूल नऽ आइब ।
281474976716995	केहू के एईजा अंग्रेजी आवेला ।
281474976725138	राधा ने अभीये आपन घर तत्काले छोड़ दिहली ।
281474976717172	अब हमनी के खाएके बा ।
281474976726394	ऊ हमरा के फोन कईले रहलऽ ।
281474976717514	हर घरे एगो कुत्ता बा ।
281474976725834	के आपन बड़ाई करेला जे अपने बड़ाई करेला ।
281474976718037	साफ साफ कहिं त हमके चाय नहि पसंद हऽ ।
281474976717097	राधा गांव में कंही नईखे ।
281474976719024	उ फुट बाल रोज खेलाला ।
281474976723474	कानून आदेश दे कि शराब के मंदिर मस्जिद चर्च की लगे ना पिये के चाही ।
281474976717628	हम राधा हईं ।
281474976725113	हमरी आस पड़ोस में सब बहुत अच्छा बानऽ ।
281474976719020	उ छत्ते पे भाग गइल ।
281474976725017	के खुद के प्रशंसा करेला ।
281474976717051	राधा अपना खाती एगो साड़ी किनलस ।
281474976716901	एईजा बोटा बा ।
281474976718325	उ कल कलकत्ता जाई ।
281474976723530	कुक्कुर भौंकत रहलऽ हऽ सऽ ।
281474976717258	कृपया क के जा ।
281474976718048	उ रोज स्कूल जात रहल ।
281474976725966	किसान कुदाल उदाल लेके खेतवा मे जाला लोग ।
281474976718207	हम अब ओसे नाहि मिलि ।
281474976718968	हम अब बजार जात हई ।
281474976718331	कुल लइकिन मे उ सबसे सुग्गर हे ।
281474976716933	चिड़िया अब पेड़ प नईखे ।
281474976717414	राजा आपन घर काल छोड़लस या छोड़लन ।
281474976725983	ओकर नाम कृशना हटे ।
281474976718278	हम ओकरे भाई के देखली ।
281474976723185	ऊ हमके फोन कईले रहलन ।
281474976725094	जा करम ।
281474976723470	तोहके ए तरे ना बतावे के चांहि ।
281474976725766	फूल सुन्दर बाटे बा नू ।
281474976717136	ऊ शादी खाती एगो लईकी के देखलस ।
281474976725779	भूख से हमार अतड़ी केकुड़ियाइल रहे ।
281474976726149	हम एक मेला में जा तनी ।
281474976725977	हम अब मैदाने जातनि ।
281474976722069	ऊ हमरा से प्यार करेली ।
281474976726063	उ एगो मास्टरनि हई ।
281474976717061	हम लईकी से कमरा साफ करौनी ।
281474976725798	तू अपने से भात बनइलऽ हऽ ।
281474976716952	ऊ चावल खाई ।
281474976717115	तू काल ओके किताब दे दीहऽ ।
281474976718013	हमके एकठे छोटहन केला दऽ ।
281474976717112	राधा मिजोरम में रहे ले ।
281474976725993	हम गा सकऽ तनि ।
281474976719060	अगर तू नऽ पढ़ बऽ तऽ फेल होजइबऽ ।
281474976725852	उ रोजे स्कूल जाला ।
281474976717227	राधा नचलस गौलस और मेहमानों क मनोरंजन कईलस ।
281474976719126	राजा अपने मेहरारू के फूल देलस ।
281474976723247	ऊ काल राती खाने चावल खाई ।
281474976718148	हम आज नहि खेल्ली ।
281474976726188	ई सही रही हमरा खातिर ।
281474976717224	तू रात में चावल खईबऽ ।
281474976725056	लईका सूत गईल हऽ ।
281474976726283	का हम तोहके काल्हु बोला सकेनी ।
281474976716997	का तू ओके देखलऽ हऽ नाही ।
281474976717555	इ लम्बा पेड़ बा ।
281474976723348	ऊ 2 दिन पहीले बक्सा खोलले रहलन ।
281474976718830	कुल लइकि पढ़ऽ अइल हिन ।
281474976718901	बाउ अपने लइकन के लिये खिलौना खरिदलन ।
281474976718364	उ लोग आपन आपन गांव चल गइनऽ ।
281474976717481	ओकरा खेले दऽ ।
281474976726234	चिड़िया अब पेड़ पर नईखी सऽ ।
281474976726326	तू काल्हु कलकत्ता जईबऽ ।
281474976718219	राधा गांव मे कहि नहि हइ ।
281474976726177	हमके सब देखले बा ।
281474976726482	कलकत्ता में देश के सबसे बढ़िया मिठाई मिलेला ।
281474976725030	ऊ उनके किताब देत हऊअन ।
281474976723503	ऊ तनी देर पहीले ही चावल कईलंऽ हऽ ।
281474976726106	उ काल शहर गइल रहे ।
281474976725911	ओकर बिमारी के बारे मे कुछु कहल नइखे जासकत ।
281474976726432	हम अपना के निमन लागे नहीं अपना के निमन लागे ।
281474976717397	प्रवेश मत करीं ।
281474976718238	इहां धूम्र पान निसेध हऽ ।
281474976725855	उ राधा हियऽ जे खाई ।
281474976718748	हम जानत हइ कि काल छुट्टी हऽ ।
281474976726292	ऊ घरवे में रहुअन ।
281474976725043	हम लईकी के कामवाली से कमरा साफ करे के कहनी ।
281474976723478	राधा सुतल बाड़ी ।
281474976723205	अगर तू पढ़ाई ना करबऽ त फेल हो जइवऽ ।
281474976718352	दफा होजा ।
281474976726114	हमर गुट मे तू सबसे निमन आदमी बड़ऽ ।
281474976726020	हम ओकरा के एगो बच्चा देतनि ।
281474976726369	हमन के दुनों जना भेंट कईनी जा ।
281474976718025	हम लोगन के बिजलि के तार का जरुरत हऽ ।
281474976717220	ऊ घर में होई ।
281474976717497	उ बोल्लस के औरत जमीन पर सुतल बिया ।
281474976717163	ऊ छत पर भाग गईल ।
281474976717558	उ एइजा नइखन ।
281474976725878	हमनि के अब बजारे जा तनि सन ।
281474976718059	हम ओके बच्चा देत हउअऽ ।
281474976719097	उन्हाने अंग्रेजी बोल लेवेलन ।
281474976723191	ई पटरा मोट बा ।
281474976717211	ऊ मर गईल ।
281474976723202	का तू हमराके ना जाने लऽ ।
281474976718265	खाय के बाद सुतिहऽ ।
281474976718076	का ई सही रही तोहरे बदे ।
281474976719088	हम राधा हयीं ।
281474976717393	अगर अच्छा बूनी होइ तऽ अच्छा खेती होई ।
281474976717446	मधू आपन बहिन से जादा सुन्दर बिया ।
281474976726049	बचवन सब कुर्सी तुरले हवऽ सन ।
281474976726412	राधा मुझसे प्यार करेले ।
281474976717139	हम कब्बो शराब ना पिहींला ।
281474976725925	तू अब ना आसकेलऽ ।
281474976717179	संख्या लींग और समान्य सूचक क जांच करऽ जा ।
281474976719000	हमने दुनु जने एक दुसरे से मिल्ली ।
281474976717259	रूबी राधा से लंबा बीया ।
281474976726021	उ हाथी मारे के परयास कइलन ।
281474976726331	ऊ कपड़ा फीचऽ तऽरी ।
281474976716986	राधा अब्बे अब्बे घर छोड़ दीहलस ।
281474976726481	राधा चावल धीरे खईली ।
281474976726070	हमर परिवार के लगे मुर्गा औरी मुर्गी बाटे ।
281474976718118	उ रोज बजार जायनऽ ।
281474976726102	राधा के कारण उ मर गइल ।
281474976726062	उ ओकरा के एगो बच्चा दे रहल बा ।
281474976726243	अगर हम आ पईती ।
281474976723536	हम अब मैंदाने जा तनी ।
281474976718350	तू रोज चावल खायला ।
281474976717121	ऊ लोग अपन काम खतम ना कईलस ।
281474976717201	ऊ सूत गईल रहे ।
281474976723525	ऊ हाथी के मारे के कोशिश कईलन ।
281474976716996	चल जो ।
281474976718305	कोई खुद का तारीफ नहि करत ।
281474976723237	कृपा करके जा ।
281474976717531	उ काल नगर गइल रहे ।
281474976725066	ऊ चल दिहनऽ होते ।
281474976718040	ओके खेले दा ।
281474976725761	राधा के केतना पईसा मिलल ।
281474976723487	हमार कपार दुखाता ।
281474976723258	लोग ईंहा बटुराईल बाड़न ।
281474976717146	हम ओईजा ना जा सकत रहनी ।
281474976722108	राधा भात धीरे खइली हऽ ।
281474976726285	मधु अपनी लईकन से बहुत प्यार करेली ।
281474976717458	हमनि के जाय दऽ ।
281474976725900	तू ओकरा के किताब देतरऽ ।
281474976718814	हम सवेरे भात खइले रहलि ।
281474976718267	हारीश घर छोर देहलन ।
281474976717459	उ ओकरा किताब देत रहे ।
281474976716994	ऊ रोज बजारे जाले ।
281474976723413	हम ओके एगो लईका दे तनी ।
281474976725110	गांव के ई सबसे पुराना पेड़ हऽ ।
281474976717160	और राजा के लागल की ऊ एक दूसरा से लड़ऽ तनऽ स ।
281474976723405	हम और हमार भाई संगे खेलब ।
281474976723375	आज बरखा होई ।
281474976726011	हमनि के पथ्थर से घर बनइनि हऽ सन ।
281474976716966	बुझाता की काल ऊ सबेरे आई ।
281474976717040	ऊ लोग हमसे प्यार करेला ।
281474976725755	हम आज नइखे खेलऽ ले ।
281474976726389	फेंड़ पर बानर बा ।
281474976723481	जा अऊरी कुछ पाकल फल लेले आवऽ ।
281474976726004	उ लोग रोजिना बाजार जाला लोग ।
281474976717383	रूबी राधा से लम्बा बिया ।
281474976718867	हमके तनि सा चाक्लेट दऽ ।
281474976725905	इन्हा धूआं उड़इला मना बाटे ।
281474976726122	उ ओकरा के एगो बच्चा देत रहे ।
281474976717090	हम चाहऽ तनी की ऊ रोज खेते जाए ।
281474976726329	का तू आपन काम नईखऽ कईले ।
281474976718180	राधा ओसे प्यार करेले ।
281474976725906	जा अउरी देखऽ ।
281474976718765	सुरज पुरुब से उगेला ।
281474976718994	सब लोग परिक्शा मे पास नाही भेयल ।
281474976717367	इ पटरा मोटा बा ।
281474976717016	तू खुद से चावल बनौलऽ ।
281474976717335	टैन्क मे पानी नइखे ।
281474976726459	हम एईजा तोहरा के देखे आईल रहनी ।
281474976725931	हम खाली भाते खानि ।
281474976718183	उ रोज स्कूल जायला ।
281474976723367	ऊ काल कलकत्ता जईहन ।
281474976725936	हमार बहिन हमरा पे भरोसा ना कइलि ।
281474976717131	रूबी सबसे तेज दऊरे ले ।
281474976718794	छत्ती पर से हर हरा के पानी गिरत हऽ ।
281474976725994	हम लड़कियन कक्शा मे आइल बड़ि लोग ।
281474976725020	राधा ओकरा से प्यार करेली ।
281474976716951	हम खुद के पसंद करीं ला ।
281474976717490	हम एहिजा तोहरा देखे आइल रहीं ।
281474976719034	तू ओके काल किताब देदेबऽ ।
281474976726061	अगर तू पढ़ाई नऽ करबऽ तऽ फेल होजइबऽ ।
281474976726016	हम कल खाना ना खइनि ।
281474976718135	ई गाढ़ा लाल हऽ ।
281474976725036	टीटू खाना बनावत रहलन ।
281474976718877	के के आपन खुद के बढ़ाई करऽला जे खुद के बढ़ाई करऽला ।
281474976725108	हम गा सकऽ तनी ।
281474976718185	हमहन रोज स्कूल जाइला ।
281474976725817	ऊ कलकत्ता से आई ।
281474976718042	निचे देवल उदाहरण का प्रारूप बतलावा ।
281474976723509	भाग जा ।
281474976723326	ई पटरा मोटा बाटे ।
281474976717438	उ चावल खाई ।
281474976723410	राधा और राजा एक दूसरा के देखलन ।
281474976719017	माई नौकरानी से राधा के खाना खिलवइलिन ।
281474976723501	तू हमरा संगे आवऽ तरऽ ह न ।
281474976718021	के आपन तारीफ करेला जे आपन तारीफ करेला ।
281474976726144	ऊ के ह ।
281474976725112	ऊ कालहू कलकत्ता जइहें ।
281474976723387	तू अपने चावल बनौलू ।
281474976726490	राधा हमके गोड़ से मरली औरु भाग गईली ।
281474976717110	कूल लईकीन में सबसे सुंदर ऊ बीया ।
281474976717561	राधा नचलस गइलस अउर मेहमान के मनोरंजन कइलस ।
281474976722107	हम खुद के आइना मे देखनि ।
281474976718317	हम उहां नाही जा सकत रहलि ।
281474976723369	हम लईकीया के काम करे वाली से कमरा साफ करवावे के कहली ।
281474976726437	हम उनके एगो किताब दे तनी ।
281474976717463	सूरज पुरूब मे उगेला ।
281474976723314	ऊ के हऽ ।
281474976717060	ऊ रोज बजार जानऽ सऽ ।
281474976717512	उ ओकरा एगो बच्चा देत बा ।
281474976716964	राधा और राजा एक दूसरा के देखनऽ स ।
281474976717322	हम रविवार के कोलकत्ता जाइम ।
281474976726150	ऊ सगाई तोड़ दिहलास ।
281474976717195	ऊ अब घर पर होई ।
281474976723434	आसपास और दूरदराज से सब लोगन सभा खातिर पहुंचलन ।
281474976723239	ऊ चल देतन ।
281474976726081	उ रोजिना बिद्यालय जात रहे ।
281474976718252	जहां तहां किताब कुल बिखरल पड़ल हऽ ।
281474976718851	हमके आम निक लगला ।
281474976726451	केवाड़ी के सिकड़ी टूटल बा ।
281474976726059	उ हसत हसत पगला गइलि ।
281474976726386	ऊ दुपहरिया में गईहन ।
281474976718346	तू सुबेरे चावल खइले रहलऽ ।
281474976718077	हम चाहिला कि तू एक बढ़िया इन्सान बनऽ ।
281474976717101	ई बांस क रस्सी ह ।
281474976726022	राजू घर छोर देले बाटे ।
281474976717331	उ फुटबाल रोजे खेले ला ।
281474976716920	घूंसऽ मत ।
281474976717296	सखंया लिंग और सम्मान सूचक के जांच करऽ ।
281474976725076	हम सिर्फ व सिर्फ चावल खाईला ।
281474976725097	खईला के बाद सुतऽ ।
281474976726274	हमके चाऊर ओऊर दऽ ।
281474976717557	अब हमनि के खाए के होई ।
281474976717595	हम गिर गइनि जब एगो कार हमरा के टक्कर मरलस ।
281474976725954	हम नांव से आइल बानी ।
281474976726110	हम खाली भात खानि ।
281474976723355	अगर कल ऊ आईल रहित तऽ हमनी के त्यौहार मना सकत रहनी हंऽ जा ।
281474976726338	हम ई ना कहनी हंऽ की ऊ खराब ना हऊअन ।
281474976717483	टिटो कइसे गिरल ।
281474976723318	ऊ ओके एगो लईका देत रहलन ।
281474976723455	ऊ ओके किताब देई ।
281474976717365	हम इ नइखे कहले कि उ खराब नइखे ।
281474976723308	ऊ कपड़ा धुलत रहली ।
281474976717234	ऊ कौन बा ।
281474976718757	रूबी सबसे तेज दौड़ेलिन ।
281474976722100	सूतल बड़न ।
281474976725916	सब के उ लगे नइखे ।
281474976716981	केवल खुद क प्रसंसा करेला ।
281474976718849	उ धीरे चलऽ ला ।
281474976717145	राधा की वजह से ऊ मर गईल ।
281474976717635	उ काल कलकत्ता जात बिया ।
281474976725022	रुबी राधा से लंबा बानी ।
281474976726007	दाई बच्चा के खाना खिलौलि ।
281474976723385	हमके भूख लागल बा ।
281474976717178	हम राधा हंई ।
281474976717530	उ सुतत बा ।
281474976718097	हम ओके एकठ किताब देतय हई ।
281474976725045	जहां तहां किताब भीखरल परल बा ।
281474976722101	उ दिल्ली अकेली जा सकेलि ।
281474976723192	हम लइकिया से कमरा साफ करवा देले हईं ।
281474976723303	तू काल ओके किताब दे देबऽ ।
281474976725119	हम चाहऽ तनी कि तू एगो अच्छा इंसान बनऽ ।
281474976717498	हमनी के खुद के आईना मे देखनी जा ।
281474976725802	हम चाहतनि के तू एगो निमन इन्सान बनऽ ।
281474976726253	ई बास के रसरी हऽ ।
281474976718224	जा अउर देखऽ ।
281474976718083	हम नईया से आल हई ।
281474976726121	बरखा बरसत रहे एहि कारण हम खेत ना जा पइनी ।
281474976718798	चल जा ईहां से ।
281474976718856	भारत के सबसे लम्बी नदी गंगा हऽ ।
281474976718958	ओकर नाम किसना हऽ ।
281474976718147	हम इस्कूल नाही जाइब ।
281474976726391	ऊ गावे ना पईहन ।
281474976717063	कुर्सी लईकन की द्वारा तूरल गईल ।
281474976718998	उ मर गेय्ल ।
281474976718753	तू शहर जाये बदे पैंसठ नम्बर के बस ले सकल हऽ ।
281474976726278	ऊ खोंखी खोंखी के मर गईलन ।
281474976718075	ई पटरा मोट हऽ ।
281474976719085	तू के के पसंद करेले ।
281474976723439	ऊ बजारे गईल बाड़न ।
281474976726430	हम आज राती खाना शहर जाईल चाहऽ तनी ।
281474976718747	संखया लिंग अउर सम्मान सुचक क जांच करऽ ।
281474976725998	उ अब घरे होखी ।
281474976717456	हमनि के कहूं जा सकिनी जा ।
281474976718287	राधा हमके गोड़े से मरनी अउर भाग गइनी ।
281474976723485	ऊ काल से कुछहु नईखन खईले ।
281474976725813	तू काल सहर गइल रहलऽ ।
281474976726254	ई लमहर पेड़ हऽ ।
281474976717134	भूख से हमार अतड़ी ककूराता ।
281474976726135	ई खाना खा लिहलन ।
281474976718936	हम ओके रोज किताब देइला ।
281474976718170	कृप्या जाय दऽ ।
281474976718193	तोहके अइसे नाहि बतावल चाही ।
281474976719042	उ सुतत हऽ ।
