ID	Transcription
281474976718202	हमके कोई नहि देखलस ।
281474976725886	तू बस नमर पैसठ पकड़ लिहऽ गांव जाय ला ।
281474976723510	हम काल ओके लईका देब ।
281474976723257	हम ई ना कहलि हऽ कि ऊ खराब नईखे ।
281474976723208	हमके एक दर्जन केला दे दऽ ।
281474976726216	तोहार का नाव हऽ ।
281474976718194	हर घरे एखे कुत्ता हऽ ।
281474976726033	हम ओकरा काल बच्चा देम ।
281474976717339	उ हमनि के समप्रदाय के मुखिया हऽ ।
281474976717349	काल उ चोर के धर लेले रहन ।
281474976726242	ऊ उनके किताब दिहन ।
281474976717180	जा हो पाकल हुआ कुछ फल ले आवऽ ।
281474976725999	तू केकरा के पसंद करेलऽ ।
281474976718190	हमहन खुद के आइना मे देखली ।
281474976718225	उ हाथी मारे के कोसिस कइनऽ ।
281474976726377	रूबी सबसे तेज दौड़े ली ।
281474976723426	हम खुद के शीशा में देखली ।
281474976719104	उन्हाने चल देले होतन ।
281474976723432	बरखा होत रहल ह एही मारे हम खेत में ना जा सकली ।
281474976725861	उ हमनि के जाती के मुखिया हटे ।
281474976726272	महतो पंवरे गईल बाड़न ।
281474976716910	हम सिर्फ चावल खाईं ला ।
281474976717337	उ दिल्ली अकेले जा सकेले ।
281474976718986	कुछ लइकन कक्शा मे ना अइलन ।
281474976726446	मां के हमरा के आशीर्वाद दिहनी ।
281474976725807	उ थोरका देर पहिले भात खइलस हऽ ।
281474976725941	हरीश घर छोर देहलस ।
281474976718960	उ रोज बजारे जाला ।
281474976718790	ओकर बिमारी भिदिर कुछ नहि करल जा सकला ।
281474976726156	तोहार घर कहां हऽ ।
281474976723440	ऊ अभीये स्कूले जा तरी ।
281474976725879	हम ओकरा से सिसा तुड़वइनी ।
281474976718213	का तू हमके नाही जाने लऽ ।
281474976718160	तू कल सेहर गयऽ रहला ।
281474976717243	ऊ बिना केहु के बतौलस चल गईल ।
281474976723253	हमके सर दर्द होता ।
281474976717376	उ काल नगर गइल ।
281474976723469	हम चाहऽ तनी कि ऊ रोज खेते जाए ।
281474976718751	उ लोग अपने अपने गांवे चल गइलन ।
281474976718918	टिटो राधा के सुतइलन ।
281474976718954	घरे घरे जा हमने जलावन जुटइली ।
281474976716970	हम नाव से अईनी हऽ ।
281474976723460	हो सकेला त ऊ काल सुबेरे जल्दी आंवे ।
281474976717174	ऊ कमरा के साफ कईलस ।
281474976726442	तोहके ऐसे ना बतावे के चांही ।
281474976719103	चिड़यी अब पेड़े पर ना हऽ ।
281474976726107	हम ओकर भाइ के देखनि ।
281474976726240	हमनी में सब जाना से बढ़िया तू ही आदमी बाड़ऽ ।
281474976717345	जने तने किताब छितराईल बा ।
281474976718240	का हम तोहके कल बुला सकिला ।
281474976718020	मजदूर के घर बनाये बदे पचास पथ्थल के जरुरत हऽ ।
281474976718866	हम पढ़ऽ नऽ जाईब ।
281474976718014	मधु अपने बहिन से जादा सुघ्घर हयिन ।
281474976718246	राधा नचनी गयनी अउर मेहमानन कऽ मनोरंजन कयनी ।
281474976717591	हमरा के आम अच्छा लागेला ।
281474976718091	हम सुबेरे चावल खइले रहलि ।
281474976726167	जल्दी जा ।
281474976719011	टिटो का माई टिटो से रधवा के सुतवइलिन ।
281474976717449	कुकुर बच्चा के रुला देलस ।
281474976717626	हमार बहिन भी हमार बिस्वास ना कइलस ।
281474976725962	राधा रमेश के संगे शहर गइलि ।
281474976717621	हमरा नइखे लगत उ आई ।
281474976717620	हमरा के तनि चाकलेट दऽ ।
281474976723537	ऊ ओके किताब देत रहलऽ ।
281474976718762	जहां नहि तहां किताब फैलल हऽ ।
281474976717105	आस पास और दूर दराज क सभी लोग सभा में पंहुचल ।
281474976718211	कुल लइकी कक्शा मे आइल हइन ।
281474976725829	उ सादी ला एगो लड़कि के देखलस हऽ ।
281474976717373	राधा रमेश सगें शहर गइल ।
281474976717120	ऊ खांस खांस के मर गईल ।
281474976726056	हम अपना के ऐनक मे देखनि ।
281474976726117	बिन्ति बा केवाड़ी खोलल जाओ ।
281474976717632	चल जाईं ।
281474976718859	काल सबेरे दस बजे उ इहां होई ।
281474976726477	ऊ रोज स्कूले जालन ।
281474976725074	लागऽता ऊ ना अईहन ।
281474976718294	राधा हमेश के साथे सहर गइनी ।
281474976718370	महतो तैरे चल गयल ।
281474976718897	इ बासे का रस्ती हऽ ।
281474976726467	हम लईकी के काम वाली से कमरा साफ करवाए के कहनी ।
281474976726276	तनी चाय ओए ली ।
281474976719133	हम ओके एक किताब देत हइ ।
281474976718837	उ गा नहि सकऽलऽ ।
281474976717475	हमरा सर दर्द बा ।
281474976726211	ऊ पत्थल तूड़ दिहलन ।
281474976726383	हमार दादी माई हमके ढेर बिस्कुट दिहली ।
281474976718933	हमके भात वात दऽ ।
281474976717169	घर घर जा के हमनी क जरावन इकट्ठा कईनी जा ।
281474976718369	मरन परिवार के पास मुर्गा और मुर्गी हऽ ।
281474976725079	तू भाड़ में जा हम का करी ।
281474976718999	उ रोज बजारे जालन ।
281474976723419	तू केके पसंद करेलऽ ।
281474976718162	उ सादी बदे एठऽ लइकी देखनऽ ।
281474976726258	ऊहन लोग आपन काम नईखन लोग खत्म कईले ।
281474976725790	उ ओकरा के किताब देत रहे ।
281474976725048	मत खोलिये आवाज आएगा ।
281474976716944	हमरा लगे पइसा नईखे ।
281474976726067	किरपा करके जाईं ।
281474976718848	जा अउर देखा ।
281474976723289	ऊ काल ले अपन काम खत्म कऽ लेले होईंहन ।
281474976717538	आपन खाना खइला के बाद उ सुते चल गइल ।
281474976725772	तू हो भात खातरऽ ।
281474976718870	कुर्सी लेइकन से तोड़ल गेल हऽ ।
281474976723450	दाई लईका के खाना खीऔली ।
281474976717230	तू ओकरा के किताब दे तड़ऽ ।
281474976716935	दरवाजा क सीकड़ीया टूटल बा ।
281474976726460	ऊ सुत गईल बाड़ी ।
281474976718977	हम रोज भात खाइला ।
281474976726487	अच्छा जाईं ।
281474976718223	राजू घर छोर देहलन ।
281474976725055	टूटल बा दरवाजा के सिकड़ी टूटल बा ।
281474976723466	अब हमके खाए के होई ।
281474976717417	हम आज राती के शहर जाइल चाहत बानि ।
281474976717199	टीटू खाना बनावत रहे ।
281474976725050	थोड़ा चाय वाय पी ले पी लेईं ।
281474976723471	राधा की चलते ऊ मर गईल ।
281474976718188	हम कब्बो सराब नहि लेइब ।
281474976726488	हम उनके एगो बच्चा दे तनी ।
281474976718250	तू ओके रोज किताब देवेला ।
281474976718184	टैंक मे पानी नाहि हऽ ।
281474976718242	गांव के इ सबसे पुरान पेड़ हऽ ।
281474976717537	कृप्या जाईं ।
281474976717147	कृपया दरवाजा खोलऽ ।
281474976723409	कूल लईकियन में ऊ सबसे सुंदर बाड़ी ।
281474976726470	राजीव टोटो सबसे लंमहर बाड़न ।
281474976725903	उ काल सहर गइलस ।
281474976717536	अगर बूनी होइ त हम चिकेन बनाइम ।
281474976726155	टीटू की मां टीटू से राधा के सुतौली ।
281474976722068	उ रोज बजार जायलन ।
281474976726104	हम अभिन तक ले खाना नइखि खइले ।
281474976725126	हम प्रतिदिन चलत चलत थक गईल बानी ।
281474976717454	हम जात रहीं ।
281474976726065	हम तेजी से भागनि ।
281474976718298	अगर कल उ आन होत तऽ हमहन त्योहार मना सकत रहली ।
281474976723219	जहां तहां किताब बिखरल बा ।
281474976718034	भारत मे सबसे लम्हर नद्दि गंगा हऽ ।
281474976722083	माई आया से बच्चवा के खाना खिलवइलि हऽ ।
281474976717125	जा ऊ देखऽ ।
281474976726077	कुत्ता बच्चा के रोआ देलस ।
281474976723454	हमार माई धीरे-धीरे खाना खाली ।
281474976726199	सगरी लईकी कक्षा में बाड़ी सऽ ।
281474976722097	उ लोग अपना बारे मे हमरा बइलन ।
281474976726423	हमरा लगे पैसा नईखे ।
281474976725872	हम बस से आएम ।
281474976726257	हम रोज भात खा तनी ।
281474976717528	हम स्कूल ना जाइम ।
281474976717087	हम अब्बे ले नईखी खईले ।
281474976717080	का हम तोहके काल बोला सकींना ।
281474976718233	उ घोट घोट पानी पी गइनऽ ।
281474976723346	हम ना खईले रहलीं ।
281474976725100	हम राधा हंवी ।
281474976717255	हम रविवार के कलकत्ता जाईब ।
281474976718085	उ अब्बे स्कूल जात हे ।
281474976717098	ऊ ओकरा के किताब दी ।
281474976718834	हमके नाही पता हऽ ।
281474976725061	ऊ लोग में हमके अपनी बारे में बतौलन ।
281474976716948	अगर हम आ पौंती ।
281474976718121	उ स्कूल जात हवन ।
281474976718132	उ बिना कोई के बतइले चल गइलन ।
281474976716925	ई लमहर पेड़ बा ।
281474976716936	तू कल सहर गईल रहले ।
281474976717368	इ गाढ़ा लाल हऽ ।
281474976725131	का तू हमके नईखऽ जानत हो ।
281474976725086	तू अब ना जा सकेलऽ ।
281474976718348	उ घर मे रहल ।
281474976718212	राधा ओतने अच्छा हइन जेतना कि रूबी ।
281474976716992	हमरी लगे पइसा ना रहित त हम जईती ।
281474976718178	टेबल पर दू किताब हऽ ।
281474976723234	माई अपना लईका के आया से खाना खीलवईली ।
281474976726023	सब लोग परिक्शा पास नइखि कइले ।
281474976718944	होसकतऽ काल सवेरे उ जल्दी आवऽ ।
281474976725822	हमरा इ काम करे दऽ ।
281474976718942	उ बियाहे बदे एक लइकी के देखलेस ।
281474976716991	हम सुबह चावल खईले रहली ।
281474976725950	उ रोजि ना फुटबाल खेलेला ।
281474976725046	देईब हम ओके काल बच्चा देईब ।
281474976718831	ना हम नाही तू इ परेसानी के हल कर सकेला ।
281474976726311	ऊ नीचे गिर गईल बाड़ऽ ।
281474976725764	हम एगो मेला मे जातनि ।
281474976725838	हमरा भात वात दऽ ।
281474976725806	हमरा तनि चाकलेट दऽ ।
281474976723209	हमके लागऽता उ ना आई ।
281474976719082	हम ई नाही कहली कि उ खराब ना हयन ।
281474976718955	हम अपने के शीशा मे देखली ।
281474976717081	ऊ सगाई तूर दीहलस ।
281474976717361	उ घर बड़ा बा ।
281474976717133	हम ओके काल किताब देईब ।
281474976717006	शायद आज मंत्री जी ना अईंहन ।
281474976725888	हमर बहिन बिद्यालय मे पढ़ेलि ।
281474976726096	राजीव टोटो सभीन से लम्हर बाड़े ।
281474976717298	हमरा परिवारे भिजुन मुर्गा अउर मुर्गी बा ।
281474976717017	हमके पता नईखे ।
281474976717508	का तू ओकरा देखले बाड़े नऽ ।
281474976717496	राधा सीता से बोल्लस के राखी खुत के पसंत करेले ।
281474976717597	उ दूध उध खरदि ।
281474976718810	मधु अपने लइकन से बहुत प्यार करेलिन ।
281474976718939	मत जा ।
281474976725812	चिरइया अब पेड़ पे नइखे ।
281474976723259	ऊ चावल खईहन ।
281474976725917	उ काल आगइल रहित नू तऽ हमनि के त्योहार मना सकत रहनि हऽ ।
281474976725129	हम गिर गईनी जब एगो कार हमरा के टक्कर मरलस ।
281474976717540	हम कबो सराब ना लेविला ।
281474976717416	उ घर केकर हऽ ।
281474976726168	मोहता राधा से बड़ बाड़न ।
281474976718153	डकैत कुल घर के जला देहनऽ ।
281474976718084	कुछ लइका कक्छा मे नहि अइनऽ ।
281474976717572	हम औकरा एगो बच्चा देत बानि ।
281474976718822	तोहार नाम का बा ।
281474976718033	उ बहुते मीठ गावे ले ।
281474976718749	उ लोग अपने बारे मे हमके बतइलन ।
281474976723402	हम चाऊर और तरकारी खात हंई ।
281474976717581	उ घर से बाहर गइल बिया ।
281474976717622	उ दू दिन पहिले बाक्स खोल्ले रहे ।
281474976718840	उ ओके किताब देत रहल ।
281474976725844	उ देखलस कि उ लोग पत्थर से खेलत रहे लोग ।
281474976717554	हमरा केहू ना देखलस ।
281474976725915	उ दूध उध खरिदी ।
281474976726399	हम अब उनकरा से ना मिलेली ।
281474976717118	ऊ कपड़ा धोवत रहे ।
281474976726091	के के बोन मे जाई ।
281474976725814	रूबी सब केनहु से तेज भागे वाला हियऽ ।
281474976725937	तोहरा के एतना ना बतावे के चाहीं ।
281474976725867	माय अपन बच्चा के दाई से खाना खिलौलि ।
281474976723173	हो सकेला त आज मंत्री जी ना अईंहन ।
281474976717249	लईका स्कूले जा ता ।
281474976718130	तू कल कलकत्ता जइबऽ ।
281474976717143	ऊ गा ना सकेला ।
281474976723177	ऊ अंग्रेजी बोलेलन ।
281474976718129	हम राधा हइ ।
281474976726414	हम नाई से आईल बानी ।
281474976725133	ई पटरवा मोटा बा ।
281474976719029	तू ओके किताब देत हउअऽ ।
281474976717624	हमनि के एगो मेला मे जात बानि जा ।
281474976716943	ऊ राधा बीया जौन खाई ।
281474976718956	लइकन के डंडा से नऽ मारऽ ।
281474976722081	हमरा माथा दरद बा ।
281474976718992	उ घरे से भहरे गइल हिन ।
281474976722076	हमनि के रोज सकूल जाइला ।
281474976718144	उ लोग अपने बारे मे हमके बतइनऽ ।
281474976718951	उ रधवऽ हऽ जे खाई ।
281474976718081	हमके लगेला उ ना आई ।
281474976719045	राधा मिजोरम मे रहऽलिन ।
281474976716909	ऊ घर बड़ बा ।
281474976717522	निचे दिहल उदाहरण के प्रारूप बताउ ।
281474976717330	तू ओकरा किताब देत बाड़े ।
281474976716932	ऊ देखलस की ऊ लोग पत्थर से खेलत रहे ।
281474976717517	चाय के पियल जाय ।
281474976717218	ऊ घर केकर हऽ ।
281474976726173	हमार बहन स्कूल में बड़ी ।
281474976718217	हमन पथ्थर से घर बनइले हई जा ।
281474976726368	हम उनके रोज किताब देनी ।
281474976718885	हम अतवार के कलकत्ता जाइब ।
281474976726029	उ लोग काल दिल्ली जाई लोग ।
281474976725117	ऊ अब घर पर होईहन ।
281474976717451	तोरा के अब हिले के ना चाहि ।
281474976725101	तू उनके बच्चा देत रहलु हऽ ।
281474976718891	केवाड़ी का सकड़ी टुटल हऽ ।
281474976726241	हम हमार भाईया एके संग खेलब जा ।
281474976718226	तोहके अब हिले के नाहि चाही ।
281474976718896	हम जात रहली ।
281474976726277	का काल एईजा अईबऽ ।
281474976723323	ऊ स्कूले गईल कांहे छोड़ दिहलन ।
281474976716942	लईका सूत गईल रहे ।
281474976718015	हमार कपार दुखात हऽ ।
281474976726112	सूरज पूरब मे उगेला ।
281474976719027	उ खाना खालेले हऽ ।
281474976717432	बोनि होत बा ।
281474976726045	का तू ओकरा के देखलऽ हऽ नाह ।
281474976717219	ऊ चाय बनावत रहे ।
281474976722070	हमरा के अब आराम मत करे दऽ ।
281474976726417	सगरो लोग परीक्षा पास नईखे कईले ।
281474976718071	हम नाहि खइले ही ।
281474976726322	तू केकरा के पसंद करेलू ।
281474976722085	आग बड़ी तेज लहकल रहे ।
281474976718777	बच्चा चुप मार के सुतऽता ।
281474976726212	ऊ चाह बनावऽ तरी ।
281474976718858	काल अभइले उ कलकत्ता पहुंच चुकल होई ।
281474976723390	हम कभी शराब ना लेनी ।
281474976718935	हम चाहत हयिं कि तू एक बढ़िया आदमी बनऽ ।
281474976717577	अगर तू पढ़बे ना तऽ फेल होजइबे ।
281474976722102	जहां तहां किताबे बिखरल पड़ल बा ।
281474976718975	तोके कितना गइया चाही ।
281474976726223	हम रोज रोज चलत चलत हार गईल बानी ।
281474976717159	छात्र को डंटा से मत पीटऽ ।
281474976726416	तू सुबेरे भात खईले रहलऽ ।
281474976726344	ऊ तीन गो सुअर घर के पिछवाड़े रखेलन ।
281474976726046	हम गिर गइनि जब एगो गाड़ी हमरा के धक्का मार देहलस ।
281474976718157	हम के जाय दऽ ।
281474976726066	हम लोगन के बिजली के तार के गरज बाटे ।
281474976717186	ऊ बजार गईल बाड़ंऽ स ।
281474976717077	कानून आदेश देवे की मंदिर के आगे सराब ना पीये के चांही ।
281474976722104	हम जानिला कि कल छूट्टि बा ।
281474976718116	हमार दादी माई हमके बहूत सारा बिस्किट देहलिन ।
281474976718950	हमनी अभहीं मेला मे जात हई ।
281474976718107	सब लोग परिक्शा पास नहि कइनऽ ।
281474976717261	हमनी कऽ अब एगो मेला में जा तनी जा ।
281474976726466	ऊ दूध ऊध किनीहऽ ।
281474976723508	हमार समूह में तू सबसे बढ़िया आदमी बाड़ऽ ।
281474976717203	हम ई ना कहनी की उ खराब नईखऽ स ।
281474976717625	कलकत्ता मे देस के सबसे अच्छा मिठाई मिलेला ।
281474976726400	तू काल्हु उनकरा के किताब दे देबऽ ।
281474976717359	तू बस सख्यां पैसठ लेसकेलस क्सबा जाय खातिर ।
281474976717192	राधा ओतने अच्छा बीया जितना की रूबी ।
281474976718145	दरवाजा अपने आप खुल गयल ।
281474976725070	केहू खुद ब खुद आपन तारीफ ना करेला ।
281474976717144	ऊ काल नगर गईल ।
281474976717032	हम ओकरा के घर से बाहर ले जाईल चाहतनी सोमार के ।
281474976718361	हम लइकी से कमरा साफ करवइली ।
281474976723467	काल 10:00 बजे सुबेरे ऊ एईजा होईहन ।
281474976717065	नदी में पानी नईखे ।
281474976717099	टीटू कइसे गिरल हऽ ।
281474976717229	ऊ दूध वूध खरीदी ।
281474976723222	ऊ देखलन की ओहन लोग पत्थर से खेलऽ ता ।
281474976718151	आगी बहुत तेज लहकल रहल ।
281474976718793	का तू अभी आसकलऽऽ ।
281474976718117	तार घर कहां हऽ ।
281474976718990	तू भाड़ मे जा ।
281474976723301	ऊ ओके एगो लईका दे तरन ।
281474976717611	उ घरे रहे ।
281474976718177	उ सायदे कल अइहऽ ।
281474976725084	तोड़ दिहली ।
281474976718756	हम ना खइले होब ।
281474976726218	राधा नचली गौली औरु हीतन के मनसाईन कईली ।
281474976723293	ऊ शादी खातीर एगो लईकी देखलन ।
281474976717385	उ एगो आदमी के देखलस ।
281474976723373	ऊ सगाई तोड़ दिहलन ।
281474976725868	किरपा करके चल जाईं ।
281474976717052	हमरा के सीरदर्द बा ।
281474976717356	उ गेंद के मरलस ।
281474976717556	हम ओकरा एगो बच्चा देत बानी ।
281474976719033	हम ओके किताब देब ।
281474976717069	ऊ शिक्षक ना हऽ ।
281474976718995	पिछले हफ्ता उ दिल्ली चल गेल रहलन ।
281474976717252	हम ओकरा के काल बच्चा देईब ।
281474976723241	महतो तैरे चल गईलन ।
281474976723305	सब लोग परीक्षा ना पास कऽ पईलन ।
281474976717254	हम सिर्फ चावल खाईं ना ।
281474976719035	हम काल दार्जलिंग जाइब ।
281474976717030	ओकर नाम कृष्णा हऽ ।
281474976726454	नीचे दिहल उदाहरण का प्रारूप बतलावऽ लोग ।
281474976723506	हम अबे ओसे ना मिलली ।
281474976726069	बिन्ति करऽ तनि जाईं ।
281474976718070	हमके कपार दर्द हऽ ।
281474976719025	हम ओसे सिसा तोड़वइलि ।
281474976718017	कल उ लोग चोर के पकर लेले रहलन ।
281474976719072	हमके कोइ नाही देखलेस ।
281474976719084	राजा अपने मेहरारू के फूल देलन ।
281474976718799	किरपा करके केवाड़ी खोलऽ ।
281474976718262	तू हमरे साथ आवत हुअऽ हऽ नऽ ।
281474976719119	उ देखलेस कि उन्हाने पथ्थरे से खेलत हेन ।
281474976726471	तू रोज भात खालऽ ।
281474976717615	उ अब मैदान जात बा ।
281474976717352	का तू अबे असकेलस ।
281474976718347	उ खास खास के मर गयल ।
281474976723282	ऊ रोज फुटबॉल खेलेला ।
281474976725850	हम काल दार्जलिगं जाईम ।
281474976719099	चाय पियन जाय ।
281474976717596	का तू घर जइबे ।
281474976718937	उ गेदा के मरलेस ।
281474976717410	चिड़ीया अब पेड़ पर नइखे ।
281474976718108	हमरे पास पइसा नाहि होत तऽ हम चल सकत रहलि ।
281474976726483	जहें तहें किताब छीटाईल बा ।
281474976723486	राधा ओतने अच्छा हई जेतना कि रूबी ।
281474976717503	हमनि के सुबहे चावल बनइनि जा ।
281474976718782	राधा अपने लिये एक तोते खरिदलिन ।
281474976719089	उ घोट घोट पानी पी गेल ।
281474976718973	हम सबजी भात खात हइ ।
281474976718171	तू ओके किताब देत हवा ।
281474976718875	उ कले ले अपन काम खतम कर चुकल होई ।
281474976723307	ऊ घर में बाड़न ।
281474976723179	ऊ एईजा नइखन ।
281474976717534	तोर नाम का हऽ ।
281474976717267	ऊ पटरा मोट बा ।
281474976717151	टीटो की माई ने टीटो से राधा के सुतवौलस ।
281474976726185	घर केकर हऽ ।
281474976718981	हम लइकी से घर साफ केरवइली ।
281474976726290	ऊ चल गईल रहतन ।
281474976718916	उके अब घरे होई ।
281474976717636	सबे लइकी कक्शा मे आइल बाड़ी सन ।
281474976716974	ऊ रोज स्कूले जाला ।
281474976717435	हमरा के एक दर्जन केला दऽ ।
281474976725896	उ छत पे भाग गइल ।
281474976716907	ऊ चल देले होईत ।
281474976725944	तू हमरा साथे आवतरऽ ठीक बा नू ।
281474976726288	ऊ का जाने काल्हु आवस ।
281474976717046	हम तोहरा के परसान ना करब ।
281474976717605	तू ओकरा रोजे बच्चा दे ।
281474976725796	जा ओरी कुछो पाकल फल लेले अइहऽ ।
281474976718206	केहु के इहवां अंग्रेजी आवेला ।
281474976725979	जाऽ ।
281474976725824	राधा भात धीरे खइलस ।
281474976718373	हमके तनि चौक्लेट दऽ ।
281474976718166	उ सुत्त रहलन ।
281474976716939	कृपा क के जा ।
281474976717526	हम अब ओकरा से ना मिलिला ।
281474976717491	तोरा कितना गाय चाही ।
281474976717466	उ थोरा देर पहिले हि चावल खइले हऽ ।
281474976726202	विद्यार्थी को छड़ी से मत मारऽ ।
281474976726296	हम चाहऽ तनी कि तू भले आदमी बनऽ ।
281474976726289	ऊ काल्हु कलकत्ता जईहन ।
281474976718865	हमरे परिवार के पास मुर्गा अऽ मुर्गी हऽ ।
281474976718970	हम काल ओके एक बच्चा देब ।
281474976725116	हम उनके काल किताब देईब ।
281474976718140	उ पथ्थर तोर देलस ।
281474976726002	इ बांस के रस्सी हऽ ।
281474976717384	हारीस घर छोड़ देलस ।
281474976718302	उ दिल्ली अकेले जा सकत हे ।
281474976717532	टिटू खाना बनावत रहे ।
281474976716982	ऊ हमरा समप्रदाय क मुखिया हऽ ।
281474976718175	उ दूदिन पहिले बाक्स खोल्ले रहलन ।
281474976725776	हमनि के रोज स्कुल जानी सन ।
281474976719113	उ काल कलकत्ता जात हइन ।
281474976717633	मेज पर दस गो किताब बा ।
281474976726153	हमके भूख नईखे लागल ।
281474976726115	हम ओकरा किताब देतनि ।
281474976717452	एहिजा धुम्र पान निशेद बा ।
281474976726308	तू उनके लईका दे तरऽ ।
281474976723181	ऊ खाली अपना परिवारे खातिर काम करऽ तरी ।
281474976726486	ऊ एईजा नईखन ।
281474976725095	ई बांस क रस्सी हऽ ।
281474976717126	हम ओकर कपार खट से काट दिहनी ।
281474976726169	टीटू गिर गईल बाड़न ।
281474976718312	उ घर मे हऽ ।
281474976725854	इ पटरा मोटा बाटे ।
281474976726354	लईका चुपचाप सुत गईल बा ।
281474976726161	ऊ घर पर होईहें ।
281474976725899	उ पथ्थर तूड़ देले बा ।
281474976718763	उ कल सहर गेल रहल ।
281474976725795	तू रोज भाते खाला हो ।
281474976717504	पिछला स्पताह उ दिल्ली जा चुकल रहन ।
281474976717043	तोहार घर कौन सा हऽ ।
281474976726375	हम काल उनके बचा देब ।
281474976718797	अगर हम आ पाईब ।
281474976717067	ऊ काल कलकत्ता जाई ।
281474976717036	फेड़ पर बानर बा ।
281474976719074	हम लइकी से झाड़ू से घर सफा करवइलि ।
281474976726376	हम काल स्कूले ना जाईब ।
281474976718342	छत से हर हर पानी गिरत हऽ ।
281474976718861	उ ओके किताब देत हऽ ।
281474976717045	राधा सूतऽ तीया ।
281474976726215	किसान कुदार फड़ूआ लेके खेत में जा तरन लोग ।
281474976726255	ऊ उनके किताब देत रहलन ।
281474976717114	खईला की बाद सुतीहऽ ।
281474976726247	तहरा के केतना गाय चांही ।
281474976717465	उ चल देले होतन ।
281474976723242	हम तेजी से भगलीं ।
281474976717486	काल सुबह उ जगंल जात होई ।
281474976723189	ऊ काल कलकत्ता जा तरी ।
281474976717511	जो ।
281474976723276	हम रोज मैदान में जाईला ।
281474976717392	हमनि के समूह मे तू सबसे अच्छा इन्सान बाड़ऽ ।
281474976723512	हम एतवार के कलकत्ता जाईब ।
281474976718766	उ स्कूले जाय काहे छोर देलेस ।
281474976718887	इन्हां धुम्र पान मना हऽ ।
281474976723180	हम स्कूले ना जाइब ।
281474976717619	उ लोग के रसरी से बांध दऽ ।
281474976717238	पांच समूह में तू सबसे अच्छा इंसान बाड़ऽ ।
281474976718057	उ बोल्लस कि औरत भुईयां सुत्त हे ।
281474976723215	ई लंबा पेड़ बा ।
281474976717233	कलकत्ता में देश क सबसे अच्छा मीठाई मिलेला ।
281474976718068	हमार बहिन स्कूले हऽ ।
281474976723424	हमार बहिनियो हमार विश्वास ना कईलीं ।
281474976718941	हम चल नाहि पावत हई ।
281474976719080	तू अभहीं भात खात हउअ ।
281474976718204	लोग इहां इक्ठा भेलु्अन ।
281474976716977	ऊ एगो आदमी के देखलस ।
281474976719023	लोग इहां जुट गइलन ।
281474976726456	ऊ स्कूले गईल कांहे छोड़ दिहले ।
281474976718368	उ घरे से बाहर गइल हे ।
281474976717260	हम ओकरा के किताब दे तनी ।
281474976717513	तू काल कलकत्ता जइबे ।
281474976718220	ई लम्हर पेड़ हऽ ।
281474976723435	ऊ स्कूले जा तरन ।
281474976718053	कुक्कुर भोकत हुअन सन ।
281474976717189	तोहके अब हीले के ना चांही ।
281474976717408	शायद आज मंत्री जी ना अइहन ।
281474976717347	राधा अभिये घर छोर देलस ।
281474976716956	ऊ सूतत रहल ह ।
281474976726444	हम एगो मेला में जा तऽनी ।
281474976726426	हमरा आम नीमन लागेला ।
281474976723456	हमरी आस पड़ोस में सब बहुत अच्छा हऊअन ।
281474976723212	के अपन बड़ाई करेला ।
281474976717307	उ सुत गइल रहे ।
281474976718181	तू कल ओके किताब देदे बऽ ।
281474976719095	कल उन्हाने चोर पकल लेले रहलन ।
281474976717072	हमनी क अब बजारे जा तनी जा ।
281474976716959	ऊ दिल्ली जाई ।
281474976725027	टूबर में बारिश भईल रहे ।
281474976717545	उ ओकरा एगो बच्चा देवेला ।
281474976717236	हम काल ना खईले रहनी ।
281474976717372	पिछला बरिस अक्टूबर मे बूनी भइल रहे ।
281474976726353	का जाने बढ़िया बारिश होई त बढ़िया खेती होई ।
281474976719125	हम सवेरे भात खइले रहे ।
281474976723274	ऊ लोगन अपने बारे में हमके बतौलन ।
281474976725863	इ तोहरा ला सहि रहि ।
